"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NAV_ID","NAV_TYPE","BEARING","DISTANCE"
"2026/05/14","GIMGE","K5","IL","US","BRL","LOC",179.55,
"2026/05/14","GIMGE","K5","IL","US","BRL","VOR/DME",214.71,
"2026/05/14","GIMME","K2","UT","US","FFU","VORTAC",347.41,7.81
"2026/05/14","GIMME","K2","UT","US","TCH","VORTAC",158.95,26.81
"2026/05/14","GIMMY","K2","CA","US","BAB","TACAN",326.34,36
"2026/05/14","GIMPE","K2","CA","US","NKX","TACAN",223,6
"2026/05/14","GIMPE","K2","CA","US","OCN","VORTAC",146.91,26.98
"2026/05/14","GINBE","K3","ND","US","ISN","VOR/DME",196,16
"2026/05/14","GINGR","K2","NM","US","HMN","TACAN",79.91,26.3
"2026/05/14","GINGR","K2","NM","US","INK","VORTAC",286,133.01
"2026/05/14","GINGR","K2","NM","US","TCS","VORTAC",93,88.95
"2026/05/14","GINIA","K5","IL","US","PIA","VORTAC",192,
"2026/05/14","GINIA","K5","IL","US","SPI","VORTAC",271.89,19.69
"2026/05/14","GINIE","K7","MS","US","TSE","LOC",180.01,6.88
"2026/05/14","GINKE","K2","AZ","US","PXR","VORTAC",321,30
"2026/05/14","GINLE","K1","WA","US","PDT","VORTAC",333.73,20
"2026/05/14","GINLE","K1","WA","US","PSC","VOR/DME",152.72,15.12
"2026/05/14","GINNA","K2","CA","US","CMA","VOR/DME",72.18,13.06
"2026/05/14","GINNA","K2","CA","US","FIM","VORTAC",148,8.37
"2026/05/14","GINNA","K2","CA","US","VNY","VOR/DME",255,16.94
"2026/05/14","GINNE","K7","SC","US","CHS","VORTAC",18.29,14.25
"2026/05/14","GINNI","K6","ME","US","AUG","VOR/DME",185.23,25.07
"2026/05/14","GINNI","K6","ME","US","ENE","VOR/DME",71.31,
"2026/05/14","GINNO","K2","NV","US","LSV","TACAN",29,16
"2026/05/14","GINTY","K7","FL","US","DWG","TACAN",120.92,17
"2026/05/14","GINYA","K6","VA","US","AML","VOR/DME",280.79,10
"2026/05/14","GIPDY","K6","VA","US","BLF","VOR/DME",135,
"2026/05/14","GIPDY","K6","VA","US","PSK","LOC",238.12,
"2026/05/14","GIPDY","K6","VA","US","PSK","VORTAC",,6.22
"2026/05/14","GIPEC","K1","WY","US","DDY","VOR/DME",222.48,27
"2026/05/14","GIPGE","K4","TX","US","BTJ","LOC",153.35,17.8
"2026/05/14","GIPPR","K7","NC","US","CLT","VOR/DME",93.32,47.52
"2026/05/14","GIPPR","K7","NC","US","SDZ","VORTAC",272.1,
"2026/05/14","GIPSE","K2","AZ","US","RJG","LOC",78.05,9.28
"2026/05/14","GIRLS","K5","WI","US","VOK","TACAN",180,20
"2026/05/14","GIRLY","K","OG","US","LCH","VORTAC",170.85,
"2026/05/14","GIRLY","K","OG","US","LFT","VORTAC",230.41,70.75
"2026/05/14","GIRLY","K","OG","US","MHF","VOR/DME",85,87.51
"2026/05/14","GIRTS","PA","AK","US","ANN","VOR/DME",308.54,4.32
"2026/05/14","GISLE","K2","CO","US","ALS","VORTAC",301.38,15.28
"2026/05/14","GISTS","K7","SC","US","CHS","VORTAC",300.08,15.72
"2026/05/14","GITBE","K2","UT","US","SLC","LOC",163.96,0.29
"2026/05/14","GITME","TJ","PR","US","JRV","TACAN",235,12.7
"2026/05/14","GIVKE","K4","TX","US","RND","VORTAC",159,13
"2026/05/14","GIVNE","K7","NC","US","NTU","TACAN",193,25
"2026/05/14","GIYED","K3","NE","US","ONL","VORTAC",266.28,20
"2026/05/14","GIYER","K1","WY","US","JAC","VOR/DME",6.97,3.16
"2026/05/14","GIZER","K4","LA","US","LCH","VORTAC",30,38
"2026/05/14","GIZER","K4","LA","US","LFT","VORTAC",305.14,
"2026/05/14","GIZMO","K7","NC","US","BZM","VOR/DME",129.57,
"2026/05/14","GIZMO","K7","NC","US","CLT","VOR/DME",39,26
"2026/05/14","GIZMO","K7","NC","US","LIB","VORTAC",256.19,
"2026/05/14","GIZZA","K2","AZ","US","IWA","VORTAC",121.81,38.75
"2026/05/14","GIZZA","K2","AZ","US","TFD","VORTAC",81.16,40.56
"2026/05/14","GIZZA","K2","AZ","US","TUS","VORTAC",335.77,46.01
"2026/05/14","GLACO","K2","CA","US","HEC","VORTAC",55,26
"2026/05/14","GLADI","K2","CA","US","NID","TACAN",214,1.2
"2026/05/14","GLAND","K4","TX","US","IAH","VORTAC",237.46,
"2026/05/14","GLAND","K4","TX","US","PSX","VORTAC",9.03,56.15
"2026/05/14","GLAND","K4","TX","US","TNV","VOR/DME",166.7,
"2026/05/14","GLARA","K1","OR","US","BTG","VORTAC",160,28.2
"2026/05/14","GLARA","K1","OR","US","UBG","VOR/DME",84.76,16.51
"2026/05/14","GLASI","K7","NC","US","CLT","VOR/DME",,4.84
"2026/05/14","GLASI","K7","NC","US","DQG","LOC",182.96,
"2026/05/14","GLASR","K1","WA","US","PAE","VOR/DME",74.73,43.99
"2026/05/14","GLASR","K1","WA","US","SEA","VORTAC",41.56,
"2026/05/14","GLASS","K3","MO","US","ENL","VORTAC",248.72,57.96
"2026/05/14","GLASS","K3","MO","US","FAM","VORTAC",349.71,27.54
"2026/05/14","GLASS","K3","MO","US","STL","VORTAC",169.56,44.58
"2026/05/14","GLASS","K3","MO","US","VIH","VOR/DME",85,65.29
"2026/05/14","GLAWE","K5","MI","US","CYZ","LOC",267.29,
"2026/05/14","GLAWE","K5","MI","US","VIO","VOR/DME",308.61,
"2026/05/14","GLAZE","K6","WV","US","HVQ","VOR/DME",54.98,19.88
"2026/05/14","GLCER","K4","TX","US","KSY","TACAN",163,19
"2026/05/14","GLEAM","K5","IL","US","CGT","VORTAC",356.55,
"2026/05/14","GLEAM","K5","IL","US","MXT","LOC",137.56,11.45
"2026/05/14","GLEAN","K7","NC","US","LIB","VORTAC",117,
"2026/05/14","GLEAN","K7","NC","US","RDU","VORTAC",248,25
"2026/05/14","GLEBE","K6","VA","US","CSN","VORTAC",35,16
"2026/05/14","GLEED","K1","WA","US","ELN","VOR/DME",170,
"2026/05/14","GLEED","K1","WA","US","YKM","VORTAC",283.82,6.3
"2026/05/14","GLEEM","K6","DE","US","DQO","VORTAC",274,5.1
"2026/05/14","GLEEM","K6","DE","US","ENO","VORTAC",349.49,
"2026/05/14","GLEEP","K6","VA","US","NGU","TACAN",53,16
"2026/05/14","GLEES","K1","WY","US","DDY","VOR/DME",105.87,22
"2026/05/14","GLENO","K2","CO","US","DBL","VOR/DME",244.17,22.73
"2026/05/14","GLENO","K2","CO","US","EKR","VOR/DME",140,
"2026/05/14","GLENS","K4","LA","US","AEX","VORTAC",325.37,10.71
"2026/05/14","GLENT","PA","AK","US","CDB","VORTAC",,11.85
"2026/05/14","GLENT","PA","AK","US","ELF","NDB",42.7,
"2026/05/14","GLENZ","K4","TX","US","NGP","TACAN",147,12
"2026/05/14","GLGHR","K5","MI","US","GRR","LOC",87.32,
"2026/05/14","GLGHR","K5","MI","US","VIO","VOR/DME",15.86,
"2026/05/14","GLICK","K6","WV","US","BLF","VOR/DME",354,
"2026/05/14","GLIDE","K3","KS","US","HUT","VOR/DME",354,
"2026/05/14","GLIDE","K3","KS","US","SLN","VORTAC",260.09,16.58
"2026/05/14","GLIIB","K3","ND","US","AVA","LOC",357,
"2026/05/14","GLIIB","K3","ND","US","GFK","VOR/DME",315.52,14.91
"2026/05/14","GLIIB","K3","ND","US","RDR","TACAN",358,12
"2026/05/14","GLIMR","K2","CO","US","BFF","VORTAC",173.35,63
"2026/05/14","GLIMR","K2","CO","US","CYS","VORTAC",99.36,56.02
"2026/05/14","GLINE","PA","AK","US","BER","TACAN",30.03,15.71
"2026/05/14","GLINN","K","OA","US","JFK","VOR/DME",150,50
"2026/05/14","GLISS","K7","NC","US","JQF","LOC",16.46,6.41
"2026/05/14","GLITZ","K7","FL","US","NPA","TACAN",195,5.43
"2026/05/14","GLOAM","K7","FL","US","NPA","TACAN",195,1.5
"2026/05/14","GLOBS","K6","PA","US","LRP","VOR/DME",9,
"2026/05/14","GLOBS","K6","PA","US","RAV","VORTAC",107,14.2
"2026/05/14","GLOMO","K6","PA","US","DQO","VORTAC",313.2,
"2026/05/14","GLOMO","K6","PA","US","MXE","VORTAC",266.56,14.59
"2026/05/14","GLOMO","K6","PA","US","PTW","VORTAC",231.18,28.83
"2026/05/14","GLORR","K1","OR","US","CVO","VOR/DME",48.85,
"2026/05/14","GLORR","K1","OR","US","EUG","VORTAC",15,36.8
"2026/05/14","GLORR","K1","OR","US","SLE","LOC",133.09,18.54
"2026/05/14","GLOSI","K7","FL","US","DIZ","LOC",5.47,9.18
"2026/05/14","GLOSS","K7","GA","US","AHN","VOR/DME",195.23,32.55
"2026/05/14","GLOSS","K7","GA","US","IRQ","VORTAC",260.08,
"2026/05/14","GLOUS","K6","NJ","US","GLC","LOC",87.49,5.81
"2026/05/14","GLOVE","K4","TX","US","BYP","VORTAC",64.19,60
"2026/05/14","GLOVE","K4","TX","US","GGG","VORTAC",341.62,
"2026/05/14","GLOVE","K4","TX","US","TXK","VORTAC",285.85,55.89
"2026/05/14","GLOWS","PA","AK","US","ENN","VORTAC",92,23.11
"2026/05/14","GLOWS","PA","AK","US","FAI","VORTAC",175.17,22.7
"2026/05/14","GLRIA","K7","FL","US","GEM","LOC",304.46,16.75
"2026/05/14","GLUES","K1","MT","US","CPN","VOR/DME",346,24.06
"2026/05/14","GLUES","K1","MT","US","GTF","VORTAC",206,81.56
"2026/05/14","GLUME","K6","DE","US","DOV","TACAN",210,13
"2026/05/14","GLUME","K6","DE","US","ENO","VORTAC",194.44,18.4
"2026/05/14","GLYDE","K6","MA","US","BAF","VORTAC",94.75,40.82
"2026/05/14","GLYDE","K6","MA","US","BOS","VOR/DME",277.91,37
"2026/05/14","GLYDE","K6","MA","US","CTR","VOR/DME",104.22,50.68
"2026/05/14","GLYDE","K6","MA","US","GDM","VOR/DME",160.65,
"2026/05/14","GLYDE","K6","MA","US","PUT","VOR/DME",18.38,
"2026/05/14","GMANN","K4","TX","US","IAH","VORTAC",236.34,
"2026/05/14","GMANN","K4","TX","US","PSX","VORTAC",358.83,
"2026/05/14","GNATS","K1","OR","US","OED","VORTAC",216.15,5.77
"2026/05/14","GNATT","K6","WV","US","ESL","VOR/DME",213.21,13
"2026/05/14","GNNET","K1","OR","US","BTG","VORTAC",174.63,40.08
"2026/05/14","GOALI","K2","CA","US","BSR","VORTAC",16.33,19.74
"2026/05/14","GOALI","K2","CA","US","PXN","VORTAC",228,34.75
"2026/05/14","GOALI","K2","CA","US","SNS","VORTAC",127.67,15
"2026/05/14","GOATT","K5","MI","US","DET","LOC",328.33,
"2026/05/14","GOATT","K5","MI","US","DXO","VOR/DME",37.68,
"2026/05/14","GOATZ","K2","CA","US","NUC","TACAN",322.1,10.51
"2026/05/14","GOATZ","K2","CA","US","SXC","VORTAC",213,17
"2026/05/14","GOAVS","K2","CO","US","DVV","VORTAC",124.99,6.2
"2026/05/14","GOAVS","K2","CO","US","FQF","VORTAC",17.59,
"2026/05/14","GOBBS","K2","CA","US","SAU","VOR/DME",215,8.17
"2026/05/14","GOBBS","K2","CA","US","SFO","VOR/DME",287,16.31
"2026/05/14","GOBBY","K4","TX","US","SAT","VORTAC",2.11,26.68
"2026/05/14","GOBBY","K4","TX","US","STV","VORTAC",105,18.91
"2026/05/14","GOBEY","K3","MO","US","DGD","VORTAC",56.08,43.05
"2026/05/14","GOBEY","K3","MO","US","VIH","VOR/DME",198,48.67
"2026/05/14","GOBKE","K3","MN","US","FCM","LOC",278.02,
"2026/05/14","GOBKE","K3","MN","US","FCM","VOR/DME",,2.7
"2026/05/14","GOBLE","K7","TN","US","HLI","VORTAC",317.24,37.16
"2026/05/14","GOBTY","K7","MS","US","MCB","LOC",336.64,
"2026/05/14","GOBTY","K7","MS","US","MCB","VORTAC",286.64,18.21
"2026/05/14","GODBE","PA","AK","US","WLK","VOR/DME",42.81,2
"2026/05/14","GODEC","K5","WI","US","BAE","VOR/DME",340.51,27.94
"2026/05/14","GODEC","K5","WI","US","FLD","LOC",181.99,13.2
"2026/05/14","GODER","K2","CO","US","FNL","LOC",,
"2026/05/14","GODER","K2","CO","US","FNL","OM",148.5,
"2026/05/14","GODER","K2","CO","US","GLL","VOR/DME",212,23.18
"2026/05/14","GODFE","K1","MT","US","BZN","VOR/DME",320,31
"2026/05/14","GODHO","K4","TX","US","GGG","VORTAC",252.83,10
"2026/05/14","GODTY","K5","KY","US","FTK","VOR/DME",326,5.01
"2026/05/14","GODVE","PA","AK","US","RHF","LOC",242.37,3.28
"2026/05/14","GOETH","K5","IN","US","GUS","TACAN",,7.38
"2026/05/14","GOETH","K5","IN","US","RSM","LOC",46.41,
"2026/05/14","GOFEN","K2","CO","US","HDN","LOC",,7.81
"2026/05/14","GOFSH","K4","AR","US","BPK","LOC",228.77,5.39
"2026/05/14","GOGAN","K4","TX","US","IAH","VORTAC",238.13,18.97
"2026/05/14","GOHAR","K3","SD","US","RCA","TACAN",316,15
"2026/05/14","GOHKO","K4","AR","US","AAY","LOC",46.52,2.8
"2026/05/14","GOING","K4","LA","US","LEV","VORTAC",354.44,21
"2026/05/14","GOING","K4","LA","US","TBD","VOR/DME",100.62,37.56
"2026/05/14","GOKPE","CY","","CA","INL","VOR/DME",260,14
"2026/05/14","GOKSE","K4","OK","US","TUL","VORTAC",81.51,6
"2026/05/14","GOLDA","K6","MD","US","DQO","VORTAC",224.17,
"2026/05/14","GOLDA","K6","MD","US","ENO","VORTAC",271,25.05
"2026/05/14","GOLDE","K6","NJ","US","CYN","VORTAC",349.59,
"2026/05/14","GOLDE","K6","NJ","US","RBV","VORTAC",232,6
"2026/05/14","GOLDI","K2","CA","US","PDZ","VORTAC",282,
"2026/05/14","GOLDI","K2","CA","US","POM","VORTAC",164,3
"2026/05/14","GOLDN","K3","IA","US","DBQ","VORTAC",,5.55
"2026/05/14","GOLDN","K3","IA","US","FUQ","LOC",176.94,6.21
"2026/05/14","GOLDS","K3","SD","US","BKX","LOC",295.51,20.29
"2026/05/14","GOLET","K2","CA","US","FIM","VORTAC",250,49.06
"2026/05/14","GOLET","K2","CA","US","GVO","VORTAC",127,18.73
"2026/05/14","GOLET","K2","CA","US","RZS","VORTAC",184.77,14.43
"2026/05/14","GOLFN","K2","CO","US","BXP","LOC",352.54,19.74
"2026/05/14","GOLFS","K4","OK","US","EXR","LOC",355.96,8.99
"2026/05/14","GOLFS","K4","OK","US","PWA","VOR/DME",53.54,
"2026/05/14","GOLLA","K7","NC","US","FAY","VOR/DME",115.54,
"2026/05/14","GOLLA","K7","NC","US","ILM","VORTAC",21.25,17
"2026/05/14","GOLLD","K1","OR","US","OED","VORTAC",144.73,17.24
"2026/05/14","GOLLF","K3","MN","US","GEP","VORTAC",333.42,39
"2026/05/14","GOLLY","PA","AK","US","ENN","VORTAC",343.54,18.87
"2026/05/14","GOLLY","PA","AK","US","FAI","VORTAC",262.95,
"2026/05/14","GOLOS","PA","AK","US","MOS","VOR/DME",222.69,
"2026/05/14","GOLOS","PA","AK","US","OME","VOR/DME",93.52,45
"2026/05/14","GOLOS","PA","AK","US","UNK","VOR/DME",273.63,
"2026/05/14","GOLSE","K5","IN","US","OQV","LOC",229.55,3.21
"2026/05/14","GOLSE","K5","IN","US","VHP","VORTAC",165.14,
"2026/05/14","GOLYE","K5","WI","US","RHI","VOR/DME",300.5,21.5
"2026/05/14","GOMAC","CY","","CA","DXO","VOR/DME",80.17,
"2026/05/14","GOMAC","CY","","CA","VQM","LOC",148.33,
"2026/05/14","GOMAW","PH","HI","US","NBS","TACAN",165,6
"2026/05/14","GOMAZ","K7","MS","US","CBM","VORTAC",270,20
"2026/05/14","GOMER","K4","TX","US","IAH","VORTAC",330.38,24.89
"2026/05/14","GOMER","K4","TX","US","TNV","VOR/DME",75.94,26.78
"2026/05/14","GOMEZ","K6","WV","US","HVQ","VOR/DME",288.14,16.86
"2026/05/14","GOMIT","K4","TX","US","HOB","VORTAC",125,45
"2026/05/14","GOMIT","K4","TX","US","INK","VORTAC",55.01,32.79
"2026/05/14","GONEC","PH","HI","US","LIH","VORTAC",11.02,9
"2026/05/14","GONER","K5","OH","US","FWA","VORTAC",96.7,44.87
"2026/05/14","GONGS","K2","CA","US","RBL","VORTAC",140,22.98
"2026/05/14","GONNG","K6","RI","US","PVD","VOR/DME",296.3,2.7
"2026/05/14","GONVY","K7","FL","US","NQX","TACAN",224,4
"2026/05/14","GONYE","K7","GA","US","SAV","VORTAC",136.01,16
"2026/05/14","GONYO","K7","FL","US","NIP","TACAN",267,6
"2026/05/14","GONZO","K6","VA","US","EZD","LOC",,
"2026/05/14","GONZO","K6","VA","US","HPW","VORTAC",318.85,
"2026/05/14","GONZO","K6","VA","US","RIC","VORTAC",224.74,1
"2026/05/14","GOOBA","K7","GA","US","VAD","TACAN",262,14
"2026/05/14","GOODE","K1","ID","US","BYI","VOR/DME",274,42.08
"2026/05/14","GOODE","K1","ID","US","TWF","VORTAC",313.99,24.47
"2026/05/14","GOODL","K7","TN","US","OXH","LOC",50.81,15.56
"2026/05/14","GOODL","K7","TN","US","VXV","VORTAC",53,7.21
"2026/05/14","GOODY","K7","FL","US","RSW","VORTAC",169,34
"2026/05/14","GOOEY","K5","IL","US","ENL","VORTAC",273.44,
"2026/05/14","GOOEY","K5","IL","US","JDU","LOC",138.57,
"2026/05/14","GOOGI","K3","KS","US","GCK","VORTAC",39.4,10
"2026/05/14","GOOGL","K6","PA","US","ETX","VOR/DME",160.37,
"2026/05/14","GOOGL","K6","PA","US","PTW","LOC",96.11,
"2026/05/14","GOOLD","K3","IA","US","MCW","VOR/DME",256.84,61.47
"2026/05/14","GOOLD","K3","IA","US","OVR","VORTAC",14.7,
"2026/05/14","GOONI","K4","TX","US","PNH","VORTAC",81.23,29.29
"2026/05/14","GOOSY","K6","NJ","US","RBV","VORTAC",90.39,25.65
"2026/05/14","GOOZY","K5","IL","US","BYW","LOC",271.36,15.26
"2026/05/14","GORDD","K6","VA","US","FAK","VORTAC",93,
"2026/05/14","GORDD","K6","VA","US","RGJ","LOC",337.46,
"2026/05/14","GORDD","K6","VA","US","RIC","VORTAC",342.68,3.02
"2026/05/14","GORDE","K4","TX","US","GGG","LOC",310.78,
"2026/05/14","GORDE","K4","TX","US","GGG","VORTAC",,10
"2026/05/14","GORDN","K5","MI","US","CGG","VOR",308.09,
"2026/05/14","GORDN","K5","MI","US","GYG","NDB",148.26,
"2026/05/14","GORDO","K5","IL","US","ENL","VORTAC",15.31,90.42
"2026/05/14","GORDO","K5","IL","US","SPI","VORTAC",90.5,53.87
"2026/05/14","GORDY","K7","GA","US","PZD","VOR/DME",133,21
"2026/05/14","GORGO","K7","GA","US","RMG","VORTAC",251.15,10.55
"2026/05/14","GORGY","K3","ND","US","FAR","VOR/DME",358.34,22
"2026/05/14","GORJE","K2","CO","US","FQF","VORTAC",197,70.6
"2026/05/14","GORJE","K2","CO","US","HGO","VOR/DME",256.31,80.68
"2026/05/14","GORKE","K6","NY","US","FOK","TACAN",49.99,1.2
"2026/05/14","GORPP","K2","CO","US","ESJ","LOC",69.95,1.56
"2026/05/14","GORSY","K2","CA","US","EED","VORTAC",287.47,10
"2026/05/14","GOSHU","K2","UT","US","FFU","VORTAC",99.53,35
"2026/05/14","GOSIP","K2","CO","US","ALS","VORTAC",61,60.41
"2026/05/14","GOSIP","K2","CO","US","LAA","VOR/DME",237.74,97.04
"2026/05/14","GOSIP","K2","CO","US","PUB","VORTAC",183.22,41.14
"2026/05/14","GOSIP","K2","CO","US","TBE","VOR/DME",282.78,52.36
"2026/05/14","GOSKE","PA","AK","US","EIL","TACAN",198.02,7.78
"2026/05/14","GOSKE","PA","AK","US","FAI","VORTAC",107,24.23
"2026/05/14","GOSPO","K2","NM","US","SVC","LOC",82.22,16.59
"2026/05/14","GOSPO","K2","NM","US","SVC","VOR/DME",78.33,16.32
"2026/05/14","GOSSE","K7","AL","US","LGC","VORTAC",293.07,44.98
"2026/05/14","GOSSE","K7","AL","US","VUZ","VORTAC",111.14,47.91
"2026/05/14","GOSSL","K3","KS","US","ICT","VORTAC",15,44.99
"2026/05/14","GOSTL","K7","FL","US","NPA","TACAN",195,10
"2026/05/14","GOTBY","K7","AL","US","OKW","VORTAC",83,
"2026/05/14","GOTBY","K7","AL","US","VUZ","VORTAC",159.17,24.02
"2026/05/14","GOTHE","K3","MN","US","MCW","VOR/DME",357.93,27.17
"2026/05/14","GOTHE","K3","MN","US","RST","VOR/DME",240,
"2026/05/14","GOUDA","TI","VI","US","PJM","VOR/DME",270.9,31.97
"2026/05/14","GOULL","K2","CO","US","CHE","VOR/DME",75.55,34
"2026/05/14","GOULL","K2","CO","US","RLG","VOR/DME",336.06,31.63
"2026/05/14","GOVES","K6","MD","US","BAL","VORTAC",39,14.7
"2026/05/14","GOVET","K","OA","US","GTK","VOR/DME",236.84,37.39
"2026/05/14","GOVET","K","OA","US","PTA","VOR/DME",332.91,94.8
"2026/05/14","GOVET","K","OA","US","PVN","VOR/DME",151.31,58.72
"2026/05/14","GOVNE","K7","MS","US","CBM","VORTAC",270,1.5
"2026/05/14","GOWBE","K7","NC","US","BZM","VOR/DME",314.5,10
"2026/05/14","GOWCH","K2","CA","US","PYE","VOR/DME",356.5,30
"2026/05/14","GOWRI","K4","AR","US","GQE","VOR/DME",148.19,
"2026/05/14","GOWRI","K4","AR","US","MEM","VORTAC",285,17
"2026/05/14","GOWZE","K2","NV","US","SDO","VORTAC",195.96,19.37
"2026/05/14","GOYED","K2","CA","US","GVO","VORTAC",135.68,7.31
"2026/05/14","GOYED","K2","CA","US","SBA","LOC",254.55,9.48
"2026/05/14","GOYEK","K1","OR","US","BKE","VOR/DME",73.12,20
"2026/05/14","GOYEP","K2","CO","US","PUB","LOC",260.27,
"2026/05/14","GOYEP","K2","CO","US","PUB","VORTAC",257.63,6.69
"2026/05/14","GOZAX","K7","MS","US","IKQ","LOC",11.28,6.21
"2026/05/14","GOZAX","K7","MS","US","MEI","VORTAC",50.58,
"2026/05/14","GOZER","K2","CA","US","NFG","TACAN",83,9
"2026/05/14","GOZER","K2","CA","US","OCN","VORTAC",69.06,10.58
"2026/05/14","GOZUM","K5","IN","US","TTH","VORTAC",189,18
"2026/05/14","GPEAT","K7","GA","US","ATL","LOC",274.97,22.82
"2026/05/14","GPOLE","K6","NY","US","JFK","VOR/DME",60,14.98
"2026/05/14","GRAAF","K4","TX","US","IAH","VORTAC",,15.01
"2026/05/14","GRAAF","K4","TX","US","LKM","LOC",328.95,
"2026/05/14","GRAAY","PA","AK","US","LUR","NDB/DME",55,12
"2026/05/14","GRABB","K6","MA","US","BAF","VORTAC",39.11,16
"2026/05/14","GRABE","K4","TX","US","BYP","VORTAC",256.17,
"2026/05/14","GRABE","K4","TX","US","FUZ","VORTAC",12,35.4
"2026/05/14","GRABI","K5","IN","US","FWA","VORTAC",44.04,20.71
"2026/05/14","GRABL","K5","IL","US","CGT","VORTAC",9.55,
"2026/05/14","GRABL","K5","IL","US","IAC","LOC",93,19.92
"2026/05/14","GRABL","K5","IL","US","OBK","VOR/DME",123.96,26.88
"2026/05/14","GRACI","K5","KY","US","BNA","VORTAC",348,36
"2026/05/14","GRACO","K6","MD","US","ENO","VORTAC",250.66,36.7
"2026/05/14","GRADI","K","OA","US","GTK","VOR/DME",133.82,100.68
"2026/05/14","GRAFE","K6","MD","US","BAL","VORTAC",,4.35
"2026/05/14","GRAFE","K6","MD","US","RUX","LOC",155.21,
"2026/05/14","GRAHM","K6","PA","US","CYN","VORTAC",284.37,158.93
"2026/05/14","GRAHM","K6","PA","US","MRB","VORTAC",5.53,
"2026/05/14","GRAHM","K6","PA","US","PSB","VORTAC",184.21,57.11
"2026/05/14","GRAIG","K2","NV","US","BAM","VORTAC",205.02,12
"2026/05/14","GRAIL","PH","HI","US","LIH","VORTAC",124.21,38.04
"2026/05/14","GRAIL","PH","HI","US","SOK","VORTAC",110.63,44.01
"2026/05/14","GRAIT","K6","VA","US","NTU","TACAN",223,12
"2026/05/14","GRAIV","K7","GA","US","SZW","VORTAC",335.99,29
"2026/05/14","GRAMA","K7","TN","US","SYI","VOR/DME",340,5
"2026/05/14","GRAMI","K6","MA","US","CEF","TACAN",,1.9
"2026/05/14","GRAMI","K6","MA","US","GWJ","LOC",,
"2026/05/14","GRAMM","K2","CA","US","PDZ","VORTAC",46.45,24
"2026/05/14","GRAMO","K6","PA","US","HAR","VORTAC",156.93,24.28
"2026/05/14","GRAMO","K6","PA","US","RAV","VORTAC",204.4,36.41
"2026/05/14","GRAMY","PH","HI","US","LNY","VORTAC",278,10
"2026/05/14","GRAMY","PH","HI","US","MKK","VORTAC",163.9,
"2026/05/14","GRANE","K4","TX","US","NOG","TACAN",310.32,13
"2026/05/14","GRANI","K7","FL","US","NPA","TACAN",195,15
"2026/05/14","GRANL","PA","AK","US","EDF","TACAN",242.04,12
"2026/05/14","GRANS","K2","CA","US","FIM","VORTAC",53,
"2026/05/14","GRANS","K2","CA","US","GMN","VORTAC",126,
"2026/05/14","GRANS","K2","CA","US","VNY","VOR/DME",335,14.94
"2026/05/14","GRAPE","K2","CA","US","EHF","VORTAC",150.04,32.32
"2026/05/14","GRAPE","K2","CA","US","FLW","VOR/DME",83,
"2026/05/14","GRAPE","K2","CA","US","GMN","VORTAC",328.17,10.07
"2026/05/14","GRAPH","K1","WA","US","GEG","VORTAC",207,23.59
"2026/05/14","GRAPS","K6","MA","US","LWM","DME",,4.04
"2026/05/14","GRAPS","K6","MA","US","LWM","LOC",233.17,
"2026/05/14","GRASI","K3","NE","US","GRI","VOR/DME",76.79,18.79
"2026/05/14","GRASP","K2","CO","US","FQF","VORTAC",14.18,
"2026/05/14","GRASP","K2","CO","US","JOY","LOC",82.55,7.33
"2026/05/14","GRASS","K5","WI","US","DLH","VORTAC",115.52,52.5
"2026/05/14","GRATE","K5","WI","US","GRB","VORTAC",215,
"2026/05/14","GRATE","K5","WI","US","OSH","VOR/DME",270,8.71
"2026/05/14","GRAVY","K7","NC","US","NKT","LOC",54.49,6.96
"2026/05/14","GRAVY","K7","NC","US","NKT","TACAN",51.89,5.85
"2026/05/14","GRAVZ","K6","MD","US","ADW","VORTAC",145,12
"2026/05/14","GRAYM","K6","MA","US","BOS","VOR/DME",268.04,48.92
"2026/05/14","GRAYM","K6","MA","US","GDM","VOR/DME",191.44,26.7
"2026/05/14","GRAYM","K6","MA","US","HFD","VOR/DME",52.79,36
"2026/05/14","GRDCY","K5","MI","US","BZB","LOC",33.19,20.5
"2026/05/14","GREAS","K5","WI","US","BAE","VOR/DME",225.51,15.59
"2026/05/14","GREAS","K5","WI","US","MSN","VORTAC",106,
"2026/05/14","GREAT","K7","SC","US","CLT","VOR/DME",188.66,44.02
"2026/05/14","GREAT","K7","SC","US","CTF","VOR/DME",255.53,
"2026/05/14","GREBE","K2","NM","US","ELP","VORTAC",299.85,127.17
"2026/05/14","GREBE","K2","NM","US","SSO","VORTAC",31.07,79.57
"2026/05/14","GRECI","K7","SC","US","CHS","VORTAC",323.76,29.32
"2026/05/14","GREEF","K6","MD","US","ADW","VORTAC",188.52,5.28
"2026/05/14","GREEF","K6","MD","US","VJM","LOC",189.87,
"2026/05/14","GREEM","K4","AR","US","DGD","VORTAC",211,
"2026/05/14","GREEM","K4","AR","US","HRO","VOR/DME",260.69,10.71
"2026/05/14","GREEP","K3","MO","US","LDZ","LOC",303.21,7.59
"2026/05/14","GREEP","K3","MO","US","STL","VORTAC",171.69,
"2026/05/14","GREET","K6","VA","US","ORF","VORTAC",314.5,14.6
"2026/05/14","GREGG","K5","IL","US","PIA","VORTAC",311.3,13.25
