fromKey,toKey,sourceCycle,sourceTable,sourceRowId,resolveStatus,confidence
AIRWAY_PATH:A450:C,AWY_OCC:A450:C:130,2026-05-14,AWY_SEG_ALT,85,resolved,high
AIRWAY_PATH:A450:C,AWY_OCC:A450:C:140,2026-05-14,AWY_SEG_ALT,86,resolved,high
AIRWAY_PATH:A450:C,AWY_OCC:A450:C:150,2026-05-14,AWY_SEG_ALT,87,resolved,high
AIRWAY_PATH:A450:C,AWY_OCC:A450:C:160,2026-05-14,AWY_SEG_ALT,88,resolved,high
AIRWAY_PATH:A450:C,AWY_OCC:A450:C:170,2026-05-14,AWY_SEG_ALT,89,resolved,high
AIRWAY_PATH:A450:C,AWY_OCC:A450:C:180,2026-05-14,AWY_SEG_ALT,90,resolved,high
AIRWAY_PATH:A450:C,AWY_OCC:A450:C:190,2026-05-14,AWY_SEG_ALT,91,resolved,high
AIRWAY_PATH:A509:C,AWY_OCC:A509:C:10,2026-05-14,AWY_SEG_ALT,92,resolved,high
AIRWAY_PATH:A509:C,AWY_OCC:A509:C:20,2026-05-14,AWY_SEG_ALT,93,resolved,high
AIRWAY_PATH:A509:C,AWY_OCC:A509:C:30,2026-05-14,AWY_SEG_ALT,94,resolved,high
AIRWAY_PATH:A509:C,AWY_OCC:A509:C:40,2026-05-14,AWY_SEG_ALT,95,resolved,high
AIRWAY_PATH:A509:C,AWY_OCC:A509:C:50,2026-05-14,AWY_SEG_ALT,96,resolved,high
AIRWAY_PATH:A509:C,AWY_OCC:A509:C:60,2026-05-14,AWY_SEG_ALT,97,resolved,high
AIRWAY_PATH:A517:C,AWY_OCC:A517:C:10,2026-05-14,AWY_SEG_ALT,98,resolved,high
AIRWAY_PATH:A517:C,AWY_OCC:A517:C:20,2026-05-14,AWY_SEG_ALT,99,resolved,high
AIRWAY_PATH:A554:C,AWY_OCC:A554:C:10,2026-05-14,AWY_SEG_ALT,100,resolved,high
AIRWAY_PATH:A554:C,AWY_OCC:A554:C:20,2026-05-14,AWY_SEG_ALT,101,resolved,high
