airwayId,airwayLocation,pointSeq,currentPoint,nextPoint,gapFlagActive,signalGapFlagActive,meaGapActive,doglegActive,isTerminalPoint,hasCurrentCleanNextEdge,gapPositionClass,sourceRowNumber
Q164,C,20,CABAB,KICHI,false,false,false,true,false,true,dogleg_turn_point,3899
Q164,C,30,KICHI,KATTS,false,false,false,true,false,true,dogleg_turn_point,3900
Q164,C,40,KATTS,KITTN,false,false,false,true,false,true,dogleg_turn_point,3901
Q164,C,50,KITTN,ROCCY,false,false,false,true,false,true,dogleg_turn_point,3902
Q164,C,60,ROCCY,,false,false,false,true,true,false,terminal_flag,3903
Q166,C,10,MOHAK,GBN,false,false,false,true,false,true,dogleg_turn_point,3904
Q166,C,20,GBN,TFD,false,false,false,true,false,true,dogleg_turn_point,3905
Q166,C,30,TFD,OLIIN,false,false,false,true,false,true,dogleg_turn_point,3906
Q166,C,40,OLIIN,GRNNT,false,false,false,true,false,true,dogleg_turn_point,3907
Q166,C,50,GRNNT,SWIMS,false,false,false,true,false,true,dogleg_turn_point,3908
Q166,C,60,SWIMS,ELP,false,false,false,true,false,true,dogleg_turn_point,3909
Q166,C,70,ELP,FNLAY,false,false,false,true,false,true,dogleg_turn_point,3910
Q166,C,80,FNLAY,TRQSE,false,false,false,true,false,true,dogleg_turn_point,3911
Q166,C,90,TRQSE,MRF,false,false,false,true,false,true,dogleg_turn_point,3912
Q166,C,100,MRF,MRTHN,false,false,false,true,false,true,dogleg_turn_point,3913
Q166,C,110,MRTHN,,false,false,false,true,true,false,terminal_flag,3914
Q167,C,10,KALDA,ZJAAY,false,false,false,true,false,true,dogleg_turn_point,3915
Q167,C,20,ZJAAY,PAJET,false,false,false,true,false,true,dogleg_turn_point,3916
Q167,C,30,PAJET,CAANO,false,false,false,true,false,true,dogleg_turn_point,3917
Q167,C,40,CAANO,TBONN,false,false,false,true,false,true,dogleg_turn_point,3918
Q167,C,50,TBONN,ZIZZI,false,false,false,true,false,true,dogleg_turn_point,3919
Q167,C,60,ZIZZI,YAZUU,false,false,false,true,false,true,dogleg_turn_point,3920
Q167,C,110,RIFLE,HOFFI,false,false,false,true,false,true,dogleg_turn_point,3925
Q167,C,120,HOFFI,ORCHA,false,false,false,true,false,true,dogleg_turn_point,3926
Q167,C,130,ORCHA,ALBOW,false,false,false,true,false,true,dogleg_turn_point,3927
Q167,C,140,ALBOW,GRONC,false,false,false,true,false,true,dogleg_turn_point,3928
Q167,C,170,BUZRD,SSOXS,false,false,false,true,false,true,dogleg_turn_point,3931
Q167,C,180,SSOXS,,false,false,false,true,true,false,terminal_flag,3932
Q168,C,10,FNNDA,SHIVA,false,false,false,true,false,true,dogleg_turn_point,3933
Q168,C,20,SHIVA,KRINA,false,false,false,true,false,true,dogleg_turn_point,3934
Q168,C,30,KRINA,JASSE,false,false,false,true,false,true,dogleg_turn_point,3935
Q168,C,40,JASSE,,false,false,false,true,true,false,terminal_flag,3936
Q17,A,10,HOM,WUXAN,false,false,false,true,false,true,dogleg_turn_point,3937
Q17,A,20,WUXAN,MDO,false,false,false,true,false,true,dogleg_turn_point,3938
Q17,A,30,MDO,,false,false,false,true,true,false,terminal_flag,3939
Q172,C,10,YUTEE,BWAGS,false,false,false,true,false,true,dogleg_turn_point,3940
Q172,C,20,BWAGS,HINTZ,false,false,false,true,false,true,dogleg_turn_point,3941
Q172,C,30,HINTZ,CEELY,false,false,false,true,false,true,dogleg_turn_point,3942
Q172,C,40,CEELY,OKNEE,false,false,false,true,false,true,dogleg_turn_point,3943
Q172,C,50,OKNEE,KAATT,false,false,false,true,false,true,dogleg_turn_point,3944
Q172,C,60,KAATT,RAPZZ,false,false,false,true,false,true,dogleg_turn_point,3945
Q172,C,70,RAPZZ,,false,false,false,true,true,false,terminal_flag,3946
Q174,C,10,NTELL,CABAB,false,false,false,true,false,true,dogleg_turn_point,3947
Q174,C,20,CABAB,TTMSN,false,false,false,true,false,true,dogleg_turn_point,3948
Q174,C,30,TTMSN,SKANN,false,false,false,true,false,true,dogleg_turn_point,3949
Q174,C,40,SKANN,FLCHR,false,false,false,true,false,true,dogleg_turn_point,3950
Q174,C,50,FLCHR,,false,false,false,true,true,false,terminal_flag,3951
Q176,C,10,CIM,KENTO,false,false,false,true,false,true,dogleg_turn_point,3952
Q176,C,20,KENTO,TOTOE,false,false,false,true,false,true,dogleg_turn_point,3953
Q176,C,30,TOTOE,VARNR,false,false,false,true,false,true,dogleg_turn_point,3954
Q176,C,50,WRIGL,ROKNE,false,false,false,true,false,true,dogleg_turn_point,3956
Q176,C,80,BUM,SCAWT,false,false,false,true,false,true,dogleg_turn_point,3959
Q176,C,120,STL,JIGSY,false,false,false,true,false,true,dogleg_turn_point,3963
Q176,C,160,GBEES,BICKS,false,false,false,true,false,true,dogleg_turn_point,3967
Q176,C,170,BICKS,HNN,false,false,false,true,false,true,dogleg_turn_point,3968
Q176,C,180,HNN,STEVY,false,false,false,true,false,true,dogleg_turn_point,3969
Q176,C,210,OTTTO,,false,false,false,true,true,false,terminal_flag,3972
Q178,C,10,DJB,SRPEN,false,false,false,true,false,true,dogleg_turn_point,3973
Q178,C,80,LEJOY,MCRAY,false,false,false,true,false,true,dogleg_turn_point,3980
Q178,C,120,BAL,,false,false,false,true,true,false,terminal_flag,3984
Q180,C,10,BXK,SATRN,false,false,false,true,false,true,dogleg_turn_point,3985
Q180,C,30,WOBUG,DMN,false,false,false,true,false,true,dogleg_turn_point,3987
Q180,C,40,DMN,EWM,false,false,false,true,false,true,dogleg_turn_point,3988
Q180,C,50,EWM,,false,false,false,true,true,false,terminal_flag,3989
Q182,A,10,SPY,GARRS,false,false,false,true,false,true,dogleg_turn_point,3990
Q182,A,20,GARRS,AKN,false,false,false,true,false,true,dogleg_turn_point,3991
Q182,A,30,AKN,,false,false,false,true,true,false,terminal_flag,3992
Q184,C,10,FUZ,DOBIS,false,false,false,true,false,true,dogleg_turn_point,3993
Q184,C,20,DOBIS,BERKE,false,false,false,true,false,true,dogleg_turn_point,3994
Q184,C,30,BERKE,MIXIE,false,false,false,true,false,true,dogleg_turn_point,3995
Q184,C,40,MIXIE,STAGE,false,false,false,true,false,true,dogleg_turn_point,3996
Q184,C,50,STAGE,KAMEN,false,false,false,true,false,true,dogleg_turn_point,3997
Q184,C,60,KAMEN,SARKK,false,false,false,true,false,true,dogleg_turn_point,3998
Q184,C,70,SARKK,MERDN,false,false,false,true,false,true,dogleg_turn_point,3999
Q184,C,80,MERDN,KWANE,false,false,false,true,false,true,dogleg_turn_point,4000
Q184,C,90,KWANE,ARNNY,false,false,false,true,false,true,dogleg_turn_point,4001
Q184,C,100,ARNNY,,false,false,false,true,true,false,terminal_flag,4002
Q186,C,10,ZIINE,PLAIN,false,false,false,true,false,true,dogleg_turn_point,4003
Q186,C,40,IDEAS,WOOST,false,false,false,true,false,true,dogleg_turn_point,4006
Q186,C,60,STUNK,U.S. CANADIAN BORDER-1,true,false,false,true,false,true,airway_discontinuity,4008
Q186,C,70,U.S. CANADIAN BORDER-1,U.S. CANADIAN BORDER-2,false,false,true,false,false,true,mea_unusable,4009
Q186,C,90,FOODO,SPYDY,false,false,false,true,false,true,dogleg_turn_point,4011
Q186,C,100,SPYDY,TEESY,false,false,false,true,false,true,dogleg_turn_point,4012
Q186,C,110,TEESY,MIGET,false,false,false,true,false,true,dogleg_turn_point,4013
Q186,C,120,MIGET,WEVEL,false,false,false,true,false,true,dogleg_turn_point,4014
Q186,C,140,SCAAM,,false,false,false,true,true,false,terminal_flag,4016
Q188,A,10,SYA,ADK,false,false,false,true,false,true,dogleg_turn_point,4017
Q188,A,20,ADK,,false,false,false,true,true,false,terminal_flag,4018
Q19,C,10,BULZI,WYATT,false,false,false,true,false,true,dogleg_turn_point,4019
Q19,C,20,WYATT,GOONS,false,false,false,true,false,true,dogleg_turn_point,4020
Q19,C,30,GOONS,LAYIN,false,false,false,true,false,true,dogleg_turn_point,4021
Q19,C,40,LAYIN,TOJXE,false,false,false,true,false,true,dogleg_turn_point,4022
Q19,C,50,TOJXE,HITMN,false,false,false,true,false,true,dogleg_turn_point,4023
Q19,C,60,HITMN,LAJUG,false,false,false,true,false,true,dogleg_turn_point,4024
Q19,C,100,PLESS,STL,false,false,false,true,false,true,dogleg_turn_point,4028
Q19,C,110,STL,TWAIN,false,false,false,true,false,true,dogleg_turn_point,4029
Q19,C,170,DSM,EYHUX,false,false,false,true,false,true,dogleg_turn_point,4035
Q19,C,190,FSD,ABR,false,false,false,true,false,true,dogleg_turn_point,4037
Q19,C,200,ABR,,false,false,false,true,true,false,terminal_flag,4038
Q190,C,10,CRL,RONZY,false,false,false,true,false,true,dogleg_turn_point,4039
Q190,C,20,RONZY,U.S. CANADIAN BORDER-1,true,false,false,true,false,true,airway_discontinuity,4040
Q190,C,30,U.S. CANADIAN BORDER-1,U.S. CANADIAN BORDER-2,false,false,true,false,false,true,mea_unusable,4041
Q190,C,50,PRANI,KEEHO,false,false,false,true,false,true,dogleg_turn_point,4043
Q190,C,90,WIGGZ,KONJE,false,false,false,true,false,true,dogleg_turn_point,4047
Q190,C,140,RAHKS,PONCT,false,false,false,true,false,true,dogleg_turn_point,4052
Q190,C,150,PONCT,,false,false,false,true,true,false,terminal_flag,4053
Q2,C,10,BOILE,HEDVI,false,false,false,true,false,true,dogleg_turn_point,4054
Q2,C,20,HEDVI,HOBOL,false,false,false,true,false,true,dogleg_turn_point,4055
Q2,C,30,HOBOL,ITUCO,false,false,false,true,false,true,dogleg_turn_point,4056
Q2,C,40,ITUCO,EWM,false,false,false,true,false,true,dogleg_turn_point,4057
Q2,C,50,EWM,,false,false,false,true,true,false,terminal_flag,4058
Q20,C,10,CNX,HONDS,false,false,false,true,false,true,dogleg_turn_point,4059
Q20,C,20,HONDS,UNNOS,false,false,false,true,false,true,dogleg_turn_point,4060
Q20,C,30,UNNOS,FUSCO,false,false,false,true,false,true,dogleg_turn_point,4061
Q20,C,40,FUSCO,JCT,false,false,false,true,false,true,dogleg_turn_point,4062
Q20,C,50,JCT,,false,false,false,true,true,false,terminal_flag,4063
Q21,C,10,JONEZ,RZC,false,false,false,true,false,true,dogleg_turn_point,4064
Q21,C,20,RZC,,false,false,false,true,true,false,terminal_flag,4065
Q22,C,10,GUSTI,OYSTY,false,false,false,true,false,true,dogleg_turn_point,4066
Q22,C,20,OYSTY,ACMES,false,false,false,true,false,true,dogleg_turn_point,4067
Q22,C,30,ACMES,CATLN,false,false,false,true,false,true,dogleg_turn_point,4068
Q22,C,40,CATLN,TWOUP,false,false,false,true,false,true,dogleg_turn_point,4069
Q22,C,50,TWOUP,BURGG,false,false,false,true,false,true,dogleg_turn_point,4070
Q22,C,60,BURGG,NYBLK,false,false,false,true,false,true,dogleg_turn_point,4071
Q22,C,110,BEARI,UMBRE,false,false,false,true,false,true,dogleg_turn_point,4076
Q22,C,130,BBOBO,SHTGN,false,false,false,true,false,true,dogleg_turn_point,4078
Q22,C,140,SHTGN,SYFER,false,false,false,true,false,true,dogleg_turn_point,4079
Q22,C,160,DANGR,PYTHN,false,false,false,true,false,true,dogleg_turn_point,4081
Q22,C,180,BESSI,MELMN,false,false,false,true,false,true,dogleg_turn_point,4083
Q22,C,200,JOEPO,BRAND,false,false,false,true,false,true,dogleg_turn_point,4085
Q22,C,210,BRAND,RBV,false,false,false,true,false,true,dogleg_turn_point,4086
Q22,C,220,RBV,LAURN,false,false,false,true,false,true,dogleg_turn_point,4087
Q22,C,240,LLUND,BAYYS,false,false,false,true,false,true,dogleg_turn_point,4089
Q22,C,250,BAYYS,FOXWD,false,false,false,true,false,true,dogleg_turn_point,4090
Q22,C,260,FOXWD,,false,false,false,true,true,false,terminal_flag,4091
Q220,C,10,RIFLE,HOFFI,false,false,false,true,false,true,dogleg_turn_point,4092
Q220,C,20,HOFFI,ORCHA,false,false,false,true,false,true,dogleg_turn_point,4093
Q220,C,30,ORCHA,ALBOW,false,false,false,true,false,true,dogleg_turn_point,4094
Q220,C,40,ALBOW,SEY,false,false,false,true,false,true,dogleg_turn_point,4095
Q220,C,50,SEY,SKOWL,false,false,false,true,false,true,dogleg_turn_point,4096
Q220,C,60,SKOWL,JAWZZ,false,false,false,true,false,true,dogleg_turn_point,4097
Q220,C,70,JAWZZ,LARIE,false,false,false,true,false,true,dogleg_turn_point,4098
Q220,C,80,LARIE,,false,false,false,true,true,false,terminal_flag,4099
Q221,C,10,AML,JERES,false,false,false,true,false,true,dogleg_turn_point,4100
Q221,C,100,DLMAR,,false,false,false,true,true,false,terminal_flag,4109
Q227,C,10,AML,JERES,false,false,false,true,false,true,dogleg_turn_point,4110
Q227,C,60,OGESY,TYMAN,false,false,false,true,false,true,dogleg_turn_point,4115
Q227,C,100,STUBN,,false,false,false,true,true,false,terminal_flag,4119
Q23,C,10,FSM,RZC,false,false,false,true,false,true,dogleg_turn_point,4120
Q23,C,20,RZC,,false,false,false,true,true,false,terminal_flag,4121
Q232,C,10,STUBN,DARBO,false,false,false,true,false,true,dogleg_turn_point,4122
Q232,C,30,CORDS,HOPCE,false,false,false,true,false,true,dogleg_turn_point,4124
Q232,C,50,NEION,,false,false,false,true,true,false,terminal_flag,4126
Q24,C,10,SAT,CHURN,false,false,false,true,false,true,dogleg_turn_point,4127
Q24,C,100,MOLLR,KAPAA,false,false,false,true,false,true,dogleg_turn_point,4136
Q24,C,120,LCH,LSU,false,false,false,true,false,true,dogleg_turn_point,4138
Q24,C,130,LSU,IRUBE,false,false,false,true,false,true,dogleg_turn_point,4139
Q24,C,140,IRUBE,PAYTN,false,false,false,true,false,true,dogleg_turn_point,4140
Q24,C,150,PAYTN,,false,false,false,true,true,false,terminal_flag,4141
Q25,C,10,MEEOW,ARG,false,false,false,true,false,true,dogleg_turn_point,4142
Q25,C,20,ARG,WLSUN,false,false,false,true,false,true,dogleg_turn_point,4143
Q25,C,30,WLSUN,PXV,false,false,false,true,false,true,dogleg_turn_point,4144
Q25,C,40,PXV,,false,false,false,true,true,false,terminal_flag,4145
Q26,C,10,ARG,HENSY,false,false,false,true,false,true,dogleg_turn_point,4146
Q26,C,30,DEVAC,,false,false,false,true,true,false,terminal_flag,4148
Q27,C,10,FSM,ZALDA,false,false,false,true,false,true,dogleg_turn_point,4149
Q27,C,20,ZALDA,,false,false,false,true,true,false,terminal_flag,4150
Q28,C,10,GRAZN,PYRMD,false,false,false,true,false,true,dogleg_turn_point,4151
Q28,C,20,PYRMD,HAKAT,false,false,false,true,false,true,dogleg_turn_point,4152
Q28,C,30,HAKAT,ESTEE,false,false,false,true,false,true,dogleg_turn_point,4153
Q28,C,40,ESTEE,PXV,false,false,false,true,false,true,dogleg_turn_point,4154
Q28,C,50,PXV,,false,false,false,true,true,false,terminal_flag,4155
Q29,C,10,HARES,BAKRE,false,false,false,true,false,true,dogleg_turn_point,4156
Q29,C,20,BAKRE,MEMFS,false,false,false,true,false,true,dogleg_turn_point,4157
Q29,C,30,MEMFS,OMDUE,false,false,false,true,false,true,dogleg_turn_point,4158
Q29,C,40,OMDUE,SIDAE,false,false,false,true,false,true,dogleg_turn_point,4159
Q29,C,50,SIDAE,CREEP,false,false,false,true,false,true,dogleg_turn_point,4160
Q29,C,60,CREEP,SEELA,false,false,false,true,false,true,dogleg_turn_point,4161
Q29,C,80,KLYNE,DUTSH,false,false,false,true,false,true,dogleg_turn_point,4163
Q29,C,90,DUTSH,WWSHR,false,false,false,true,false,true,dogleg_turn_point,4164
Q29,C,100,WWSHR,SPYDY,false,false,false,true,false,true,dogleg_turn_point,4165
Q29,C,120,DORET,JHW,false,false,false,true,false,true,dogleg_turn_point,4167
Q29,C,130,JHW,HANKK,false,false,false,true,false,true,dogleg_turn_point,4168
Q29,C,140,HANKK,GONZZ,false,false,false,true,false,true,dogleg_turn_point,4169
Q29,C,150,GONZZ,KRAZZ,false,false,false,true,false,true,dogleg_turn_point,4170
Q29,C,160,KRAZZ,NIPPY,false,false,false,true,false,true,dogleg_turn_point,4171
Q29,C,170,NIPPY,CABCI,false,false,false,true,false,true,dogleg_turn_point,4172
Q29,C,180,CABCI,EBONY,false,false,false,true,false,true,dogleg_turn_point,4173
Q29,C,190,EBONY,DUNOM,false,false,false,true,false,true,dogleg_turn_point,4174
Q29,C,200,DUNOM,U.S. CANADIAN BORDER-1,false,false,false,true,false,true,dogleg_turn_point,4175
Q3,C,10,FEPOT,FAMUK,false,false,false,true,false,true,dogleg_turn_point,4177
Q3,C,20,FAMUK,FELIX,false,false,false,true,false,true,dogleg_turn_point,4178
Q3,C,40,FRFLY,FINER,false,false,false,true,false,true,dogleg_turn_point,4180
Q3,C,50,FINER,FOWND,false,false,false,true,false,true,dogleg_turn_point,4181
Q3,C,60,FOWND,PYE,false,false,false,true,false,true,dogleg_turn_point,4182
Q3,C,70,PYE,,false,false,false,true,true,false,terminal_flag,4183
Q30,C,10,IZAAC,HRISN,false,false,false,true,false,true,dogleg_turn_point,4184
Q30,C,20,HRISN,VLKNN,false,false,false,true,false,true,dogleg_turn_point,4185
Q30,C,30,VLKNN,,false,false,false,true,true,false,terminal_flag,4186
Q31,C,10,DHART,JODOX,false,false,false,true,false,true,dogleg_turn_point,4187
Q31,C,20,JODOX,UJM,false,false,false,true,false,true,dogleg_turn_point,4188
Q31,C,30,UJM,TIIDE,false,false,false,true,false,true,dogleg_turn_point,4189
Q31,C,40,TIIDE,PXV,false,false,false,true,false,true,dogleg_turn_point,4190
Q31,C,50,PXV,,false,false,false,true,true,false,terminal_flag,4191
Q32,C,10,ELD,BAKRE,false,false,false,true,false,true,dogleg_turn_point,4192
Q32,C,30,GAGLE,CRAMM,false,false,false,true,false,true,dogleg_turn_point,4194
Q32,C,40,CRAMM,BNA,false,false,false,true,false,true,dogleg_turn_point,4195
Q32,C,50,BNA,SWAPP,false,false,false,true,false,true,dogleg_turn_point,4196
Q32,C,60,SWAPP,,false,false,false,true,true,false,terminal_flag,4197
Q33,C,10,IAH,TAYUR,false,false,false,true,false,true,dogleg_turn_point,4198
Q33,C,20,TAYUR,CIDOR,false,false,false,true,false,true,dogleg_turn_point,4199
Q33,C,50,SWEUP,KAMEN,false,false,false,true,false,true,dogleg_turn_point,4202
Q33,C,90,LITTR,PROWL,false,false,false,true,false,true,dogleg_turn_point,4206
Q33,C,100,PROWL,,false,false,false,true,true,false,terminal_flag,4207
Q34,C,10,TXK,LOOSE,false,false,false,true,false,true,dogleg_turn_point,4208
Q34,C,100,HITMN,SWAPP,false,false,false,true,false,true,dogleg_turn_point,4217
Q34,C,170,SITTR,ASBUR,false,false,false,true,false,true,dogleg_turn_point,4224
Q34,C,190,DENNY,MAULS,false,false,false,true,false,true,dogleg_turn_point,4226
Q34,C,200,MAULS,GVE,false,false,false,true,false,true,dogleg_turn_point,4227
Q34,C,210,GVE,BOOYA,false,false,false,true,false,true,dogleg_turn_point,4228
Q34,C,220,BOOYA,DUALY,false,false,false,true,false,true,dogleg_turn_point,4229
Q34,C,250,PNGWN,HULKK,false,false,false,true,false,true,dogleg_turn_point,4232
Q34,C,260,HULKK,RBV,false,false,false,true,false,true,dogleg_turn_point,4233
Q34,C,270,RBV,,false,false,false,true,true,false,terminal_flag,4234
Q35,C,10,DRK,NAVHO,false,false,false,true,false,true,dogleg_turn_point,4235
Q35,C,30,CORKR,DNLAP,false,false,false,true,false,true,dogleg_turn_point,4237
Q35,C,50,WINEN,NEERO,false,false,false,true,false,true,dogleg_turn_point,4239
Q35,C,60,NEERO,KOATA,false,false,false,true,false,true,dogleg_turn_point,4240
Q35,C,80,IMB,,false,false,false,true,true,false,terminal_flag,4242
Q36,C,10,RZC,TWITS,false,false,false,true,false,true,dogleg_turn_point,4243
Q36,C,20,TWITS,OMDUE,false,false,false,true,false,true,dogleg_turn_point,4244
Q36,C,40,DEPEC,BNA,false,false,false,true,false,true,dogleg_turn_point,4246
Q36,C,50,BNA,SWAPP,false,false,false,true,false,true,dogleg_turn_point,4247
Q36,C,60,SWAPP,,false,false,false,true,true,false,terminal_flag,4248
Q37,C,10,FST,CAVRN,false,false,false,true,false,true,dogleg_turn_point,4249
Q37,C,20,CAVRN,YORUB,false,false,false,true,false,true,dogleg_turn_point,4250
Q37,C,30,YORUB,IMMAS,false,false,false,true,false,true,dogleg_turn_point,4251
Q37,C,40,IMMAS,PUB,false,false,false,true,false,true,dogleg_turn_point,4252
Q37,C,50,PUB,,false,false,false,true,true,false,terminal_flag,4253
Q38,C,10,ROKIT,INCIN,false,false,false,true,false,true,dogleg_turn_point,4254
Q38,C,20,INCIN,LAREY,false,false,false,true,false,true,dogleg_turn_point,4255
Q38,C,30,LAREY,BESOM,false,false,false,true,false,true,dogleg_turn_point,4256
Q38,C,40,BESOM,,false,false,false,true,true,false,terminal_flag,4257
Q39,C,10,CLAWD,TARCI,false,false,false,true,false,true,dogleg_turn_point,4258
Q39,C,20,TARCI,ASERY,false,false,false,true,false,true,dogleg_turn_point,4259
Q39,C,30,ASERY,,false,false,false,true,true,false,terminal_flag,4260
Q4,C,10,BOILE,HEDVI,false,false,false,true,false,true,dogleg_turn_point,4261
Q4,C,20,HEDVI,SCOLE,false,false,false,true,false,true,dogleg_turn_point,4262
Q4,C,30,SCOLE,SPTFR,false,false,false,true,false,true,dogleg_turn_point,4263
Q4,C,40,SPTFR,ZEBOL,false,false,false,true,false,true,dogleg_turn_point,4264
Q4,C,60,SKTTR,ELP,false,false,false,true,false,true,dogleg_turn_point,4266
Q4,C,70,ELP,PEQ,false,false,false,true,false,true,dogleg_turn_point,4267
Q4,C,80,PEQ,FUSCO,false,false,false,true,false,true,dogleg_turn_point,4268
Q4,C,100,DILLO,CLL,false,false,false,true,false,true,dogleg_turn_point,4270
Q4,C,110,CLL,,false,false,false,true,true,false,terminal_flag,4271
Q40,C,10,AEX,DOOMS,false,false,false,true,false,true,dogleg_turn_point,4272
Q40,C,20,DOOMS,WINAP,false,false,false,true,false,true,dogleg_turn_point,4273
Q40,C,30,WINAP,MISLE,false,false,false,true,false,true,dogleg_turn_point,4274
Q40,C,40,MISLE,BFOLO,false,false,false,true,false,true,dogleg_turn_point,4275
Q40,C,50,BFOLO,NIOLA,false,false,false,true,false,true,dogleg_turn_point,4276
Q40,C,60,NIOLA,JAARE,false,false,false,true,false,true,dogleg_turn_point,4277
Q40,C,70,JAARE,OJESS,false,false,false,true,false,true,dogleg_turn_point,4278
Q40,C,80,OJESS,ALEAN,false,false,false,true,false,true,dogleg_turn_point,4279
Q40,C,90,ALEAN,YICUT,false,false,false,true,false,true,dogleg_turn_point,4280
Q40,C,110,FEEDS,MAULS,false,false,false,true,false,true,dogleg_turn_point,4282
Q40,C,120,MAULS,FANPO,false,false,false,true,false,true,dogleg_turn_point,4283
Q40,C,130,FANPO,,false,false,false,true,true,false,terminal_flag,4284
Q406,C,10,BWZ,DBABE,false,false,false,true,false,true,dogleg_turn_point,4285
Q406,C,20,DBABE,BASYE,false,false,false,true,false,true,dogleg_turn_point,4286
Q406,C,30,BASYE,TRIBS,false,false,false,true,false,true,dogleg_turn_point,4287
Q406,C,40,TRIBS,BIGGO,false,false,false,true,false,true,dogleg_turn_point,4288
Q406,C,50,BIGGO,BAF,false,false,false,true,false,true,dogleg_turn_point,4289
Q406,C,60,BAF,,false,false,false,true,true,false,terminal_flag,4290
Q409,C,10,ENEME,PUPYY,false,false,false,true,false,true,dogleg_turn_point,4291
Q409,C,20,PUPYY,ISUZO,false,false,false,true,false,true,dogleg_turn_point,4292
Q409,C,30,ISUZO,KONEY,false,false,false,true,false,true,dogleg_turn_point,4293
Q409,C,40,KONEY,JROSS,false,false,false,true,false,true,dogleg_turn_point,4294
Q409,C,70,OKNEE,MRPIT,false,false,false,true,false,true,dogleg_turn_point,4297
Q409,C,80,MRPIT,ESCHR,false,false,false,true,false,true,dogleg_turn_point,4298
Q409,C,110,GUILD,CRPLR,false,false,false,true,false,true,dogleg_turn_point,4301
Q409,C,130,TRPOD,SMELI,false,false,false,true,false,true,dogleg_turn_point,4303
Q409,C,150,OYVAY,VILLS,false,false,false,true,false,true,dogleg_turn_point,4305
Q409,C,160,VILLS,CYN,false,false,false,true,false,true,dogleg_turn_point,4306
Q409,C,170,CYN,WHITE,false,false,false,true,false,true,dogleg_turn_point,4307
Q409,C,180,WHITE,,false,false,false,true,true,false,terminal_flag,4308
Q41,A,10,CAWIN,SCC,false,false,false,true,false,true,dogleg_turn_point,4309
Q41,A,20,SCC,,false,false,false,true,true,false,terminal_flag,4310
Q419,C,10,BROSS,MYFOO,false,false,false,true,false,true,dogleg_turn_point,4311
Q419,C,40,BSERK,HULKK,false,false,false,true,false,true,dogleg_turn_point,4314
Q419,C,50,HULKK,RBV,false,false,false,true,false,true,dogleg_turn_point,4315
Q419,C,60,RBV,LAURN,false,false,false,true,false,true,dogleg_turn_point,4316
Q419,C,70,LAURN,JFK,false,false,false,true,false,true,dogleg_turn_point,4317
Q419,C,80,JFK,DPK,false,false,false,true,false,true,dogleg_turn_point,4318
Q419,C,90,DPK,,false,false,false,true,true,false,terminal_flag,4319
Q42,C,10,LEWRP,STRUK,false,false,false,true,false,true,dogleg_turn_point,4320
Q42,C,30,LCOLN,SNKPT,false,false,false,true,false,true,dogleg_turn_point,4322
Q42,C,40,SNKPT,HIDON,false,false,false,true,false,true,dogleg_turn_point,4323
Q42,C,50,HIDON,BUBAA,false,false,false,true,false,true,dogleg_turn_point,4324
Q42,C,60,BUBAA,PSYKO,false,false,false,true,false,true,dogleg_turn_point,4325
Q42,C,70,PSYKO,BRNAN,false,false,false,true,false,true,dogleg_turn_point,4326
Q42,C,80,BRNAN,HOTEE,false,false,false,true,false,true,dogleg_turn_point,4327
Q42,C,90,HOTEE,MIKYG,false,false,false,true,false,true,dogleg_turn_point,4328
Q42,C,110,SPOTZ,ZIMMZ,false,false,false,true,false,true,dogleg_turn_point,4330
Q42,C,120,ZIMMZ,,false,false,false,true,true,false,terminal_flag,4331
Q43,A,10,TED,BGQ,false,false,false,true,false,true,dogleg_turn_point,4332
Q43,A,20,BGQ,CAWIN,false,false,false,true,false,true,dogleg_turn_point,4333
Q43,A,40,FAI,,false,false,false,true,true,false,terminal_flag,4335
Q430,C,10,ZANDR,AIR,false,false,false,true,false,true,dogleg_turn_point,4336
Q430,C,20,AIR,LEJOY,false,false,false,true,false,true,dogleg_turn_point,4337
Q430,C,30,LEJOY,VINSE,false,false,false,true,false,true,dogleg_turn_point,4338
Q430,C,40,VINSE,BEETS,false,false,false,true,false,true,dogleg_turn_point,4339
Q430,C,50,BEETS,LARRI,false,false,false,true,false,true,dogleg_turn_point,4340
Q430,C,60,LARRI,SAAME,false,false,false,true,false,true,dogleg_turn_point,4341
Q430,C,70,SAAME,BYRDD,false,false,false,true,false,true,dogleg_turn_point,4342
Q430,C,80,BYRDD,COPES,false,false,false,true,false,true,dogleg_turn_point,4343
Q430,C,90,COPES,RBV,false,false,false,true,false,true,dogleg_turn_point,4344
Q430,C,100,RBV,MYRCA,false,false,false,true,false,true,dogleg_turn_point,4345
Q430,C,110,MYRCA,CREEL,false,false,false,true,false,true,dogleg_turn_point,4346
Q430,C,120,CREEL,RIFLE,false,false,false,true,false,true,dogleg_turn_point,4347
Q430,C,130,RIFLE,KYSKY,false,false,false,true,false,true,dogleg_turn_point,4348
Q430,C,140,KYSKY,CPCOD,false,false,false,true,false,true,dogleg_turn_point,4349
Q430,C,160,LIBBE,FLAPE,false,false,false,true,false,true,dogleg_turn_point,4351
Q430,C,170,FLAPE,DEEPO,false,false,false,true,false,true,dogleg_turn_point,4352
Q430,C,180,DEEPO,ACK,false,false,false,true,false,true,dogleg_turn_point,4353
Q430,C,190,ACK,,false,false,false,true,true,false,terminal_flag,4354
